season,player_api_id,poste_groupe,overall_rating,pct_titularisation,titularisations,matchs_connus,rang_note,rang_temps
2009/2010,38247,Défenseur,62,92.9,26,28,17.0,92.0
2009/2010,37047,Défenseur,64,92.9,26,28,25.0,92.0
2009/2010,37886,Défenseur,66,92.9,26,28,33.0,92.0
2009/2010,94288,Défenseur,57,92.9,26,28,7.0,92.0
2009/2010,38388,Défenseur,72,92.9,26,28,62.0,92.0
2009/2010,12473,Défenseur,65,92.9,26,28,29.0,92.0
2009/2010,11829,Défenseur,64,93.3,28,30,25.0,93.0
2009/2010,30968,Défenseur,80,93.3,28,30,93.0,93.0
2009/2010,31300,Défenseur,76,93.3,28,30,82.0,93.0
2009/2010,11863,Défenseur,63,93.3,28,30,20.0,93.0
2009/2010,45316,Défenseur,60,93.3,28,30,13.0,93.0
2009/2010,40661,Défenseur,71,93.3,28,30,56.0,93.0
2009/2010,100033,Défenseur,64,93.3,28,30,25.0,93.0
2009/2010,30602,Défenseur,71,94.1,32,34,56.0,94.0
2009/2010,37762,Défenseur,78,94.1,32,34,89.0,94.0
2009/2010,38432,Défenseur,72,94.1,32,34,62.0,94.0
2009/2010,24134,Défenseur,76,94.1,32,34,82.0,94.0
2009/2010,37317,Défenseur,76,94.1,32,34,82.0,94.0
2009/2010,30424,Défenseur,74,94.1,32,34,72.0,94.0
2009/2010,36380,Défenseur,65,94.1,32,34,29.0,94.0
2009/2010,27411,Défenseur,75,94.1,32,34,77.0,94.0
2009/2010,41462,Défenseur,70,94.1,32,34,52.0,94.0
2009/2010,68253,Défenseur,75,94.1,32,34,77.0,94.0
2009/2010,42704,Défenseur,62,94.1,32,34,17.0,94.0
2009/2010,42221,Défenseur,70,94.4,34,36,52.0,95.0
2009/2010,38626,Défenseur,58,94.4,34,36,9.0,95.0
2009/2010,56678,Défenseur,76,94.7,36,38,82.0,95.0
2009/2010,24792,Défenseur,76,94.7,36,38,82.0,95.0
2009/2010,93985,Défenseur,52,94.7,36,38,2.0,95.0
2009/2010,24443,Défenseur,74,94.7,36,38,72.0,95.0
2009/2010,35500,Défenseur,66,94.7,36,38,33.0,95.0
2009/2010,33863,Défenseur,79,94.7,36,38,92.0,95.0
2009/2010,26244,Défenseur,81,94.7,36,38,95.0,95.0
2009/2010,46666,Défenseur,58,96.4,27,28,9.0,95.0
2009/2010,36849,Défenseur,63,96.4,27,28,20.0,95.0
2009/2010,37889,Défenseur,60,96.4,27,28,13.0,95.0
2009/2010,38337,Défenseur,67,96.4,27,28,38.0,95.0
2009/2010,52133,Défenseur,75,96.7,29,30,77.0,96.0
2009/2010,41005,Défenseur,67,97.1,33,34,38.0,96.0
2009/2010,23587,Défenseur,54,97.1,33,34,4.0,96.0
2009/2010,31290,Défenseur,73,97.1,33,34,66.0,96.0
2009/2010,26661,Défenseur,64,97.1,33,34,25.0,96.0
2009/2010,30255,Défenseur,73,97.1,33,34,66.0,96.0
2009/2010,128802,Défenseur,61,97.1,33,34,14.0,96.0
2009/2010,27436,Défenseur,73,97.1,33,34,66.0,96.0
2009/2010,37787,Défenseur,80,97.1,33,34,93.0,96.0
2009/2010,26470,Défenseur,69,97.1,33,34,47.0,96.0
2009/2010,35606,Défenseur,84,97.1,33,34,98.0,96.0
2009/2010,26631,Défenseur,69,97.1,33,34,47.0,96.0
2009/2010,25483,Défenseur,73,97.1,33,34,66.0,96.0
2009/2010,26532,Défenseur,73,97.1,33,34,66.0,96.0
2009/2010,36806,Défenseur,73,97.1,33,34,66.0,96.0
2009/2010,32844,Défenseur,71,97.4,37,38,56.0,97.0
2009/2010,30617,Défenseur,85,97.4,37,38,99.0,97.0
2009/2010,11323,Défenseur,68,97.4,37,38,43.0,97.0
2009/2010,17480,Défenseur,62,97.4,37,38,17.0,97.0
2009/2010,30823,Défenseur,75,97.4,37,38,77.0,97.0
2009/2010,30627,Défenseur,86,97.4,37,38,99.0,97.0
2009/2010,40599,Défenseur,80,97.4,37,38,93.0,97.0
2009/2010,32569,Défenseur,84,97.4,37,38,98.0,97.0
2009/2010,33025,Défenseur,73,97.4,37,38,66.0,97.0
2009/2010,24846,Défenseur,76,97.4,37,38,82.0,97.0
2009/2010,26139,Défenseur,68,97.4,37,38,43.0,97.0
2009/2010,40570,Défenseur,67,97.4,37,38,38.0,97.0
2009/2010,41879,Défenseur,68,97.4,37,38,43.0,97.0
2009/2010,39422,Défenseur,73,97.4,37,38,66.0,97.0
2009/2010,32430,Défenseur,63,97.4,37,38,20.0,97.0
2009/2010,38703,Défenseur,80,97.4,37,38,93.0,97.0
2009/2010,11349,Défenseur,64,100.0,30,30,25.0,99.0
2009/2010,34193,Défenseur,69,100.0,38,38,47.0,99.0
2009/2010,38389,Défenseur,72,100.0,28,28,62.0,99.0
2009/2010,24235,Défenseur,63,100.0,38,38,20.0,99.0
2009/2010,39763,Défenseur,72,100.0,38,38,62.0,99.0
2009/2010,34230,Défenseur,67,100.0,38,38,38.0,99.0
2009/2010,29580,Défenseur,65,100.0,30,30,29.0,99.0
2009/2010,23998,Défenseur,73,100.0,38,38,66.0,99.0
2009/2010,26307,Défenseur,78,100.0,38,38,89.0,99.0
2009/2010,26588,Défenseur,71,100.0,34,34,56.0,99.0
2009/2010,110116,Défenseur,54,100.0,34,34,4.0,99.0
2009/2010,32553,Défenseur,66,100.0,38,38,33.0,99.0
2009/2010,30894,Défenseur,87,100.0,34,34,100.0,99.0
2009/2010,109651,Défenseur,72,100.0,34,34,62.0,99.0
2009/2010,71399,Défenseur,77,100.0,34,34,86.0,99.0
2013/2014,109058,Milieu,77,2.6,1,38,83.0,0.0
2013/2014,39979,Milieu,75,2.6,1,38,73.0,0.0
2013/2014,209439,Milieu,70,2.6,1,38,45.0,0.0
2013/2014,40758,Milieu,74,2.6,1,38,66.0,0.0
2013/2014,11317,Milieu,63,2.6,1,38,14.0,0.0
2013/2014,359197,Milieu,70,2.6,1,38,45.0,0.0
2013/2014,71350,Milieu,64,2.6,1,38,19.0,0.0
2013/2014,287226,Milieu,68,2.6,1,38,36.0,0.0
2013/2014,155256,Milieu,69,2.6,1,38,40.0,0.0
2013/2014,308843,Milieu,62,2.6,1,38,12.0,0.0
2013/2014,26045,Milieu,64,2.6,1,38,19.0,0.0
2013/2014,212472,Milieu,74,2.6,1,38,66.0,0.0
2013/2014,39738,Milieu,67,2.6,1,38,31.0,0.0
2013/2014,351063,Milieu,67,2.6,1,38,31.0,0.0
2013/2014,150707,Milieu,64,2.6,1,38,19.0,0.0
2013/2014,288591,Milieu,63,2.6,1,38,14.0,0.0
2013/2014,189283,Milieu,63,2.6,1,38,14.0,0.0
2013/2014,213184,Milieu,60,2.6,1,38,7.0,0.0
2013/2014,23054,Milieu,67,2.6,1,38,31.0,0.0
2013/2014,478390,Milieu,65,2.6,1,38,23.0,0.0
2013/2014,101982,Milieu,63,2.6,1,38,14.0,0.0
2013/2014,409003,Milieu,60,2.6,1,38,7.0,0.0
2013/2014,38449,Milieu,67,2.6,1,38,31.0,0.0
2013/2014,195706,Milieu,58,2.6,1,38,4.0,0.0
2013/2014,46711,Milieu,72,2.6,1,38,54.0,0.0
2013/2014,208494,Milieu,74,2.6,1,38,66.0,0.0
2013/2014,21751,Milieu,69,2.6,1,38,40.0,0.0
2013/2014,37755,Milieu,71,2.6,1,38,50.0,0.0
2013/2014,96456,Milieu,71,2.6,1,38,50.0,0.0
2013/2014,165607,Milieu,74,2.6,1,38,66.0,0.0
2013/2014,445868,Milieu,63,2.6,1,38,14.0,0.0
2013/2014,364108,Milieu,61,2.6,1,38,9.0,0.0
2013/2014,303899,Milieu,67,2.6,1,38,31.0,0.0
2013/2014,179397,Milieu,65,2.6,1,38,23.0,0.0
2013/2014,37498,Milieu,70,2.6,1,38,45.0,0.0
2013/2014,42583,Milieu,66,2.6,1,38,27.0,0.0
2013/2014,282692,Milieu,64,2.6,1,38,19.0,0.0
2013/2014,249761,Milieu,69,2.6,1,38,40.0,0.0
2013/2014,358759,Milieu,66,2.6,1,38,27.0,0.0
2013/2014,277434,Milieu,59,2.8,1,36,6.0,3.0
2013/2014,98382,Milieu,64,2.8,1,36,19.0,3.0
2013/2014,103862,Milieu,62,2.8,1,36,12.0,3.0
2013/2014,178818,Milieu,82,2.9,1,34,96.0,3.0
2013/2014,355357,Milieu,61,2.9,1,34,9.0,3.0
2013/2014,109088,Milieu,60,2.9,1,34,7.0,3.0
2013/2014,343797,Milieu,66,2.9,1,34,27.0,3.0
2013/2014,117432,Milieu,70,2.9,1,34,45.0,3.0
2013/2014,36775,Milieu,72,2.9,1,34,54.0,3.0
2013/2014,435683,Milieu,57,2.9,1,34,3.0,3.0
2013/2014,40521,Milieu,69,2.9,1,34,40.0,3.0
2013/2014,275328,Milieu,61,2.9,1,34,9.0,3.0
2013/2014,158278,Milieu,66,2.9,1,34,27.0,3.0
2013/2014,196941,Milieu,65,3.3,1,30,23.0,4.0
2013/2014,363343,Milieu,64,3.3,1,30,19.0,4.0
2013/2014,229737,Milieu,62,3.3,1,30,12.0,4.0
2013/2014,13410,Milieu,65,3.3,1,30,23.0,4.0
2013/2014,98242,Milieu,58,3.3,1,30,4.0,4.0
2013/2014,67364,Milieu,65,3.3,1,30,23.0,4.0
2013/2014,289257,Milieu,63,3.3,1,30,14.0,4.0
2013/2014,407970,Milieu,55,3.3,1,30,2.0,4.0
2013/2014,433628,Milieu,63,3.3,1,30,14.0,4.0
2013/2014,239253,Milieu,61,3.3,1,30,9.0,4.0
2013/2014,26310,Milieu,79,5.3,2,38,89.0,5.0
2013/2014,41156,Milieu,78,5.3,2,38,87.0,5.0
2013/2014,41191,Milieu,75,5.3,2,38,73.0,5.0
2013/2014,100033,Milieu,79,5.3,2,38,89.0,5.0
2013/2014,34381,Milieu,75,5.3,2,38,73.0,5.0
2013/2014,173955,Milieu,69,5.3,2,38,40.0,5.0
2013/2014,73047,Milieu,60,5.3,2,38,7.0,5.0
2013/2014,299799,Milieu,63,5.3,2,38,14.0,5.0
2013/2014,74771,Milieu,70,5.3,2,38,45.0,5.0
2013/2014,364164,Milieu,60,5.3,2,38,7.0,5.0
2013/2014,154246,Milieu,74,5.3,2,38,66.0,5.0
2013/2014,28108,Milieu,71,5.3,2,38,50.0,5.0
2013/2014,148909,Milieu,64,5.3,2,38,19.0,5.0
2013/2014,95513,Milieu,61,5.3,2,38,9.0,5.0
2013/2014,248454,Milieu,64,5.3,2,38,19.0,5.0
2013/2014,56819,Milieu,72,5.3,2,38,54.0,5.0
2013/2014,41923,Milieu,66,5.3,2,38,27.0,5.0
2013/2014,11332,Milieu,66,5.3,2,38,27.0,5.0
2013/2014,434265,Milieu,58,5.3,2,38,4.0,5.0
2013/2014,39428,Milieu,70,5.3,2,38,45.0,5.0
2013/2014,40962,Milieu,74,5.3,2,38,66.0,5.0
2013/2014,263276,Milieu,70,5.3,2,38,45.0,5.0
2013/2014,38336,Milieu,74,5.3,2,38,66.0,5.0
2013/2014,40563,Milieu,73,5.3,2,38,60.0,5.0
2013/2014,435960,Milieu,59,5.3,2,38,6.0,5.0
2013/2014,206679,Milieu,72,5.3,2,38,54.0,5.0
2013/2014,212645,Milieu,68,5.3,2,38,36.0,5.0
2013/2014,173389,Milieu,68,5.3,2,38,36.0,5.0
2013/2014,388456,Milieu,49,5.3,2,38,0.0,5.0
2013/2014,198607,Milieu,66,5.3,2,38,27.0,5.0
2013/2014,264201,Milieu,54,5.6,2,36,1.0,7.0
2013/2014,97752,Milieu,75,5.9,2,34,73.0,7.0
2013/2014,213801,Milieu,62,5.9,2,34,12.0,7.0
2013/2014,26538,Milieu,73,5.9,2,34,60.0,7.0
2013/2014,278867,Milieu,66,5.9,2,34,27.0,7.0
2013/2014,38249,Milieu,65,5.9,2,34,23.0,7.0
2013/2014,266523,Milieu,63,5.9,2,34,14.0,7.0
2013/2014,178774,Milieu,70,5.9,2,34,45.0,7.0
2013/2014,448806,Milieu,60,5.9,2,34,7.0,7.0
2013/2014,73357,Milieu,60,6.7,2,30,7.0,8.0
2013/2014,246187,Milieu,63,6.7,2,30,14.0,8.0
2013/2014,317277,Milieu,50,6.7,2,30,0.0,8.0
2013/2014,116872,Milieu,56,6.7,2,30,3.0,8.0
2013/2014,196824,Milieu,65,6.7,2,30,23.0,8.0
2013/2014,183542,Milieu,64,6.7,2,30,19.0,8.0
2013/2014,69328,Milieu,54,6.7,2,30,1.0,8.0
2013/2014,429659,Milieu,55,6.7,2,30,2.0,8.0
2013/2014,174850,Milieu,82,7.9,3,38,96.0,8.0
2013/2014,190872,Milieu,80,7.9,3,38,91.0,8.0
2013/2014,346000,Milieu,73,7.9,3,38,60.0,8.0
2013/2014,193800,Milieu,58,7.9,3,38,4.0,8.0
2013/2014,213500,Milieu,74,7.9,3,38,66.0,8.0
2013/2014,186764,Milieu,68,7.9,3,38,36.0,8.0
2013/2014,101422,Milieu,74,7.9,3,38,66.0,8.0
2013/2014,161662,Milieu,71,7.9,3,38,50.0,8.0
2013/2014,38778,Milieu,70,7.9,3,38,45.0,8.0
2013/2014,156007,Milieu,65,7.9,3,38,23.0,8.0
2013/2014,23954,Milieu,73,7.9,3,38,60.0,8.0
2013/2014,92215,Milieu,67,7.9,3,38,31.0,8.0
2013/2014,129177,Milieu,61,7.9,3,38,9.0,8.0
2013/2014,425950,Milieu,59,7.9,3,38,6.0,8.0
2013/2014,242719,Milieu,66,7.9,3,38,27.0,8.0
2013/2014,179520,Milieu,67,7.9,3,38,31.0,8.0
2013/2014,89476,Milieu,72,7.9,3,38,54.0,8.0
2013/2014,41616,Milieu,69,8.3,3,36,40.0,9.0
2013/2014,200317,Milieu,55,8.3,3,36,2.0,9.0
2013/2014,67371,Milieu,58,8.3,3,36,4.0,9.0
2013/2014,92094,Milieu,61,8.3,3,36,9.0,9.0
2013/2014,35680,Milieu,60,8.3,3,36,7.0,9.0
2013/2014,245156,Milieu,61,8.3,3,36,9.0,9.0
2013/2014,229844,Milieu,77,8.8,3,34,83.0,10.0
2013/2014,243466,Milieu,65,8.8,3,34,23.0,10.0
2013/2014,352395,Milieu,60,8.8,3,34,7.0,10.0
2013/2014,26545,Milieu,72,8.8,3,34,54.0,10.0
2013/2014,71017,Milieu,71,8.8,3,34,50.0,10.0
2013/2014,279107,Milieu,66,8.8,3,34,27.0,10.0
2013/2014,198406,Milieu,66,8.8,3,34,27.0,10.0
2013/2014,278864,Milieu,67,8.8,3,34,31.0,10.0
2013/2014,258245,Milieu,67,8.8,3,34,31.0,10.0
2013/2014,243425,Milieu,64,8.8,3,34,19.0,10.0
2013/2014,78413,Milieu,63,10.0,3,30,14.0,11.0
2013/2014,71894,Milieu,59,10.0,3,30,6.0,11.0
2013/2014,277766,Milieu,68,10.0,3,30,36.0,11.0
2013/2014,209507,Milieu,66,10.0,3,30,27.0,11.0
2013/2014,97326,Milieu,68,10.0,3,30,36.0,11.0
2013/2014,450740,Milieu,52,10.0,3,30,1.0,11.0
2013/2014,312585,Milieu,58,10.0,3,30,4.0,11.0
2013/2014,361770,Milieu,69,10.0,3,30,40.0,11.0
2013/2014,30956,Milieu,80,10.5,4,38,91.0,11.0
2013/2014,37259,Milieu,75,10.5,4,38,73.0,11.0
2013/2014,38363,Milieu,75,10.5,4,38,73.0,11.0
2013/2014,45744,Milieu,79,10.5,4,38,89.0,11.0
2013/2014,18518,Milieu,76,10.5,4,38,78.0,11.0
2013/2014,41497,Milieu,77,10.5,4,38,83.0,11.0
2013/2014,32448,Milieu,79,10.5,4,38,89.0,11.0
2013/2014,23991,Milieu,75,10.5,4,38,73.0,11.0
2013/2014,30460,Milieu,78,10.5,4,38,87.0,11.0
2013/2014,277234,Milieu,60,10.5,4,38,7.0,11.0
2013/2014,21864,Milieu,67,10.5,4,38,31.0,11.0
2013/2014,279477,Milieu,63,10.5,4,38,14.0,11.0
2013/2014,264840,Milieu,64,10.5,4,38,19.0,11.0
2013/2014,319055,Milieu,69,10.5,4,38,40.0,11.0
2013/2014,447107,Milieu,60,10.5,4,38,7.0,11.0
2013/2014,151058,Milieu,72,10.5,4,38,54.0,11.0
2013/2014,276119,Milieu,58,10.5,4,38,4.0,11.0
2013/2014,131409,Milieu,71,10.5,4,38,50.0,11.0
2013/2014,37173,Milieu,67,10.5,4,38,31.0,11.0
2013/2014,41652,Milieu,69,10.5,4,38,40.0,11.0
2013/2014,170344,Milieu,73,10.5,4,38,60.0,11.0
2013/2014,46810,Milieu,73,10.5,4,38,60.0,11.0
2013/2014,24132,Milieu,73,10.5,4,38,60.0,11.0
2013/2014,411616,Milieu,65,10.5,4,38,23.0,11.0
2013/2014,231093,Milieu,65,10.5,4,38,23.0,11.0
2013/2014,447417,Milieu,48,11.1,4,36,0.0,13.0
2013/2014,178947,Milieu,58,11.1,4,36,4.0,13.0
2013/2014,39840,Milieu,77,11.8,4,34,83.0,13.0
2013/2014,27418,Milieu,68,11.8,4,34,36.0,13.0
2013/2014,103686,Milieu,74,11.8,4,34,66.0,13.0
2013/2014,17855,Milieu,70,11.8,4,34,45.0,13.0
2013/2014,331542,Milieu,65,11.8,4,34,23.0,13.0
2013/2014,38182,Milieu,68,11.8,4,34,36.0,13.0
2013/2014,154259,Milieu,76,13.2,5,38,78.0,14.0
2013/2014,174472,Milieu,76,13.2,5,38,78.0,14.0
2013/2014,24773,Milieu,77,13.2,5,38,83.0,14.0
2013/2014,27599,Milieu,75,13.2,5,38,73.0,14.0
2013/2014,26472,Milieu,77,13.2,5,38,83.0,14.0
2013/2014,385437,Milieu,63,13.2,5,38,14.0,14.0
2013/2014,97988,Milieu,73,13.2,5,38,60.0,14.0
2013/2014,21123,Milieu,63,13.2,5,38,14.0,14.0
2013/2014,306062,Milieu,58,13.2,5,38,4.0,14.0
2013/2014,198510,Milieu,74,13.2,5,38,66.0,14.0
2013/2014,292454,Milieu,67,13.2,5,38,31.0,14.0
2013/2014,37461,Milieu,73,13.2,5,38,60.0,14.0
2013/2014,78409,Milieu,72,13.2,5,38,54.0,14.0
2013/2014,35559,Milieu,67,13.2,5,38,31.0,14.0
2013/2014,195414,Milieu,66,13.2,5,38,27.0,14.0
2013/2014,231977,Milieu,64,13.2,5,38,19.0,14.0
2013/2014,212714,Milieu,74,13.2,5,38,66.0,14.0
2013/2014,38866,Milieu,64,13.2,5,38,19.0,14.0
2013/2014,179793,Milieu,69,13.2,5,38,40.0,14.0
2013/2014,280920,Milieu,72,13.2,5,38,54.0,14.0
2013/2014,279178,Milieu,66,13.2,5,38,27.0,14.0
2013/2014,24737,Milieu,74,13.2,5,38,66.0,14.0
2013/2014,20329,Milieu,65,13.2,5,38,23.0,14.0
2013/2014,34563,Milieu,65,13.2,5,38,23.0,14.0
2013/2014,26406,Milieu,66,13.2,5,38,27.0,14.0
2013/2014,52004,Milieu,69,13.2,5,38,40.0,14.0
2013/2014,41816,Milieu,71,13.2,5,38,50.0,14.0
2013/2014,5202,Milieu,71,13.2,5,38,50.0,14.0
2013/2014,150093,Milieu,78,13.3,4,30,87.0,16.0
2013/2014,207617,Milieu,76,13.3,4,30,78.0,16.0
2013/2014,242903,Milieu,63,13.3,4,30,14.0,16.0
2013/2014,179310,Milieu,69,13.3,4,30,40.0,16.0
2013/2014,129469,Milieu,71,13.3,4,30,50.0,16.0
2013/2014,281747,Milieu,61,13.3,4,30,9.0,16.0
2013/2014,277935,Milieu,67,13.3,4,30,31.0,16.0
2013/2014,107792,Milieu,58,13.3,4,30,4.0,16.0
2013/2014,11754,Milieu,74,13.3,4,30,66.0,16.0
2013/2014,49269,Milieu,60,13.3,4,30,7.0,16.0
2013/2014,37317,Milieu,76,14.7,5,34,78.0,17.0
2013/2014,207542,Milieu,75,14.7,5,34,73.0,17.0
2013/2014,27306,Milieu,73,14.7,5,34,60.0,17.0
2013/2014,45483,Milieu,66,14.7,5,34,27.0,17.0
2013/2014,303905,Milieu,65,14.7,5,34,23.0,17.0
2013/2014,354495,Milieu,69,14.7,5,34,40.0,17.0
2013/2014,196386,Milieu,77,15.8,6,38,83.0,17.0
2013/2014,170365,Milieu,76,15.8,6,38,78.0,17.0
2013/2014,26294,Milieu,77,15.8,6,38,83.0,17.0
2013/2014,30630,Milieu,77,15.8,6,38,83.0,17.0
2013/2014,213470,Milieu,75,15.8,6,38,73.0,17.0
2013/2014,24154,Milieu,80,15.8,6,38,91.0,17.0
2013/2014,166111,Milieu,75,15.8,6,38,73.0,17.0
2013/2014,156534,Milieu,67,15.8,6,38,31.0,17.0
2013/2014,173448,Milieu,65,15.8,6,38,23.0,17.0
2013/2014,109898,Milieu,68,15.8,6,38,36.0,17.0
2013/2014,287224,Milieu,61,15.8,6,38,9.0,17.0
2013/2014,34045,Milieu,68,15.8,6,38,36.0,17.0
2013/2014,30273,Milieu,74,15.8,6,38,66.0,17.0
2013/2014,32694,Milieu,63,15.8,6,38,14.0,17.0
2013/2014,41841,Milieu,72,15.8,6,38,54.0,17.0
2013/2014,37756,Milieu,72,15.8,6,38,54.0,17.0
2013/2014,43374,Milieu,69,15.8,6,38,40.0,17.0
2013/2014,25997,Milieu,70,15.8,6,38,45.0,17.0
2013/2014,264085,Milieu,61,15.8,6,38,9.0,17.0
2013/2014,183076,Milieu,63,15.8,6,38,14.0,17.0
2013/2014,39391,Milieu,73,15.8,6,38,60.0,17.0
2013/2014,121960,Milieu,68,15.8,6,38,36.0,17.0
2013/2014,103424,Milieu,72,15.8,6,38,54.0,17.0
2013/2014,24839,Milieu,63,15.8,6,38,14.0,17.0
2013/2014,178538,Milieu,77,16.7,5,30,83.0,19.0
2013/2014,181071,Milieu,66,16.7,1,6,27.0,19.0
2013/2014,197560,Milieu,57,16.7,5,30,3.0,19.0
2013/2014,178196,Milieu,62,16.7,5,30,12.0,19.0
2013/2014,94553,Milieu,62,16.7,6,36,12.0,19.0
2013/2014,231133,Milieu,63,16.7,5,30,14.0,19.0
2013/2014,208929,Milieu,68,16.7,1,6,36.0,19.0
2013/2014,11726,Milieu,66,16.7,5,30,27.0,19.0
2013/2014,179289,Milieu,61,16.7,5,30,9.0,19.0
2013/2014,439739,Milieu,52,16.7,1,6,1.0,19.0
2013/2014,95226,Milieu,65,16.7,6,36,23.0,19.0
2013/2014,38353,Milieu,64,16.7,1,6,19.0,19.0
2013/2014,139779,Milieu,59,16.7,5,30,6.0,19.0
2013/2014,39798,Milieu,64,16.7,5,30,19.0,19.0
2013/2014,21834,Milieu,65,16.7,1,6,23.0,19.0
2013/2014,114011,Milieu,63,16.7,6,36,14.0,19.0
2013/2014,46359,Milieu,63,16.7,5,30,14.0,19.0
2013/2014,30977,Milieu,67,16.7,5,30,31.0,19.0
2013/2014,141145,Milieu,75,17.6,6,34,73.0,20.0
2013/2014,59595,Milieu,75,17.6,6,34,73.0,20.0
2013/2014,190796,Milieu,76,17.6,6,34,78.0,20.0
2013/2014,109087,Milieu,67,17.6,6,34,31.0,20.0
2013/2014,304348,Milieu,58,17.6,6,34,4.0,20.0
2013/2014,178804,Milieu,73,17.6,6,34,60.0,20.0
2013/2014,178833,Milieu,70,17.6,6,34,45.0,20.0
2013/2014,40945,Milieu,84,18.4,7,38,98.0,21.0
2013/2014,38241,Milieu,75,18.4,7,38,73.0,21.0
2013/2014,161421,Milieu,73,18.4,7,38,60.0,21.0
2013/2014,32624,Milieu,65,18.4,7,38,23.0,21.0
2013/2014,199916,Milieu,72,18.4,7,38,54.0,21.0
2013/2014,282470,Milieu,68,18.4,7,38,36.0,21.0
2013/2014,74838,Milieu,71,18.4,7,38,50.0,21.0
2013/2014,132809,Milieu,73,18.4,7,38,60.0,21.0
2013/2014,27695,Milieu,71,18.4,7,38,50.0,21.0
2013/2014,208984,Milieu,69,18.4,7,38,40.0,21.0
2013/2014,187669,Milieu,66,18.4,7,38,27.0,21.0
2013/2014,37774,Milieu,69,18.4,7,38,40.0,21.0
2013/2014,38148,Milieu,65,18.4,7,38,23.0,21.0
2013/2014,239964,Milieu,63,18.4,7,38,14.0,21.0
2013/2014,75398,Milieu,74,18.4,7,38,66.0,21.0
2013/2014,107132,Milieu,70,18.4,7,38,45.0,21.0
2013/2014,402765,Milieu,58,18.4,7,38,4.0,21.0
2013/2014,161661,Milieu,71,18.4,7,38,50.0,21.0
2013/2014,246317,Milieu,55,18.4,7,38,2.0,21.0
2013/2014,25075,Milieu,74,18.4,7,38,66.0,21.0
2013/2014,194034,Milieu,60,19.4,7,36,7.0,22.0
2013/2014,384376,Milieu,54,19.4,7,36,1.0,22.0
2013/2014,182107,Milieu,58,20.0,6,30,4.0,22.0
2013/2014,34225,Milieu,66,20.0,6,30,27.0,22.0
2013/2014,190366,Milieu,69,20.0,6,30,40.0,22.0
2013/2014,12310,Milieu,57,20.0,6,30,3.0,22.0
2013/2014,40193,Milieu,77,20.6,7,34,83.0,23.0
2013/2014,27352,Milieu,74,20.6,7,34,66.0,23.0
2013/2014,113292,Milieu,63,20.6,7,34,14.0,23.0
2013/2014,212865,Milieu,65,20.6,7,34,23.0,23.0
2013/2014,312791,Milieu,65,20.6,7,34,23.0,23.0
2013/2014,141396,Milieu,74,20.6,7,34,66.0,23.0
2013/2014,38181,Milieu,71,20.6,7,34,50.0,23.0
2013/2014,215170,Milieu,69,20.6,7,34,40.0,23.0
2013/2014,40176,Milieu,73,20.6,7,34,60.0,23.0
2013/2014,42645,Milieu,76,21.1,8,38,78.0,23.0
2013/2014,50473,Milieu,75,21.1,8,38,73.0,23.0
2013/2014,41365,Milieu,79,21.1,8,38,89.0,23.0
2013/2014,42482,Milieu,69,21.1,8,38,40.0,23.0
2013/2014,315888,Milieu,58,21.1,8,38,4.0,23.0
2013/2014,40274,Milieu,70,21.1,8,38,45.0,23.0
2013/2014,188413,Milieu,72,21.1,8,38,54.0,23.0
2013/2014,42393,Milieu,63,21.1,8,38,14.0,23.0
2013/2014,39426,Milieu,72,21.1,8,38,54.0,23.0
2013/2014,40719,Milieu,66,21.1,8,38,27.0,23.0
2013/2014,27663,Milieu,74,21.1,8,38,66.0,23.0
2013/2014,303089,Milieu,64,21.1,8,38,19.0,23.0
2013/2014,75619,Milieu,72,21.1,8,38,54.0,23.0
2013/2014,238838,Milieu,69,21.1,8,38,40.0,23.0
2013/2014,23891,Milieu,64,21.1,8,38,19.0,23.0
2013/2014,94318,Milieu,71,21.1,8,38,50.0,23.0
2013/2014,315036,Milieu,60,22.2,8,36,7.0,24.0
2013/2014,281628,Milieu,71,23.3,7,30,50.0,25.0
2013/2014,30949,Milieu,74,23.5,8,34,66.0,25.0
2013/2014,109061,Milieu,72,23.5,8,34,54.0,25.0
2013/2014,154256,Milieu,76,23.7,9,38,78.0,25.0
2013/2014,39106,Milieu,75,23.7,9,38,73.0,25.0
2013/2014,93984,Milieu,76,23.7,9,38,78.0,25.0
2013/2014,31013,Milieu,81,23.7,9,38,93.0,25.0
2013/2014,72518,Milieu,76,23.7,9,38,78.0,25.0
2013/2014,251925,Milieu,75,23.7,9,38,73.0,25.0
2013/2014,24148,Milieu,80,23.7,9,38,91.0,25.0
2013/2014,34574,Milieu,77,23.7,9,38,83.0,25.0
2013/2014,139671,Milieu,72,23.7,9,38,54.0,25.0
2013/2014,282253,Milieu,63,23.7,9,38,14.0,25.0
2013/2014,92790,Milieu,66,23.7,9,38,27.0,25.0
2013/2014,46349,Milieu,72,23.7,9,38,54.0,25.0
2013/2014,103139,Milieu,73,23.7,9,38,60.0,25.0
2013/2014,69541,Milieu,74,23.7,9,38,66.0,25.0
2013/2014,71563,Milieu,63,23.7,9,38,14.0,25.0
2013/2014,88986,Milieu,68,23.7,9,38,36.0,25.0
2013/2014,41941,Milieu,73,23.7,9,38,60.0,25.0
2013/2014,113908,Milieu,71,23.7,9,38,50.0,25.0
2013/2014,210142,Milieu,60,23.7,9,38,7.0,25.0
