transaction_id,client_id,article,montant,date,note,paiement,mois,annee,jour_semaine
TX00959,4028,Cardigan,90.0,2023-02-28,3.0,Credit Card,2023-02,2023,Tuesday
TX00960,4105,Kimono,127.0,2022-12-21,2.6,Credit Card,2022-12,2022,Wednesday
TX00961,4046,Hoodie,97.0,2022-10-17,4.9,Cash,2022-10,2022,Monday
TX00962,4047,Tunic,183.0,2023-01-15,2.4,Cash,2023-01,2023,Sunday
TX00963,3998,Belt,194.0,2023-09-23,3.1,Credit Card,2023-09,2023,Saturday
TX00964,4085,Boots,187.0,2023-07-31,,Cash,2023-07,2023,Monday
TX00965,4113,Flip-Flops,133.0,2023-07-03,4.9,Credit Card,2023-07,2023,Monday
TX00966,4086,Camisole,152.0,2023-09-07,1.7,Credit Card,2023-09,2023,Thursday
TX00967,4102,Trench Coat,86.0,2023-01-30,3.1,Cash,2023-01,2023,Monday
TX00968,3974,Hat,190.0,2022-11-15,,Credit Card,2022-11,2022,Tuesday
TX00969,3982,Boots,190.0,2023-09-12,1.1,Cash,2023-09,2023,Tuesday
TX00970,4105,Sneakers,132.0,2023-01-31,3.3,Credit Card,2023-01,2023,Tuesday
TX00971,3960,Jumpsuit,194.0,2023-03-18,4.8,Cash,2023-03,2023,Saturday
TX00972,4092,Shorts,41.0,2023-03-05,3.5,Credit Card,2023-03,2023,Sunday
TX00973,4012,Sandals,149.0,2023-09-18,1.9,Credit Card,2023-09,2023,Monday
TX00974,4006,Tank Top,111.0,2023-08-25,4.5,Credit Card,2023-08,2023,Friday
TX00975,4029,Boots,47.0,2023-08-05,3.4,Credit Card,2023-08,2023,Saturday
TX00976,4000,Wallet,83.0,2023-09-21,4.6,Cash,2023-09,2023,Thursday
TX00977,4094,Belt,30.0,2022-10-11,4.5,Cash,2022-10,2022,Tuesday
TX00978,3958,Socks,123.0,2022-11-28,1.6,Cash,2022-11,2022,Monday
TX00979,3982,Onesie,132.0,2023-02-23,1.1,Cash,2023-02,2023,Thursday
TX00980,4011,Romper,147.0,2023-04-03,,Credit Card,2023-04,2023,Monday
TX00981,4086,Skirt,153.0,2023-07-18,4.8,Credit Card,2023-07,2023,Tuesday
TX00982,4078,Tank Top,45.0,2023-08-10,4.2,Credit Card,2023-08,2023,Thursday
TX00983,4107,Trench Coat,71.0,2023-05-20,1.7,Cash,2023-05,2023,Saturday
TX00984,4004,Flip-Flops,181.0,2022-10-15,4.6,Credit Card,2022-10,2022,Saturday
TX00985,4069,Hat,67.0,2023-04-14,3.4,Cash,2023-04,2023,Friday
TX00986,3984,Socks,23.0,2023-08-04,4.7,Credit Card,2023-08,2023,Friday
TX00987,4047,Handbag,130.0,2022-11-03,2.6,Credit Card,2022-11,2022,Thursday
TX00988,4065,Pants,11.0,2023-03-25,2.4,Credit Card,2023-03,2023,Saturday
TX00989,4011,Gloves,50.0,2023-07-04,2.0,Credit Card,2023-07,2023,Tuesday
TX00990,4088,Shorts,131.0,2023-05-14,1.8,Cash,2023-05,2023,Sunday
TX00991,4015,Blouse,61.0,2023-01-07,2.4,Credit Card,2023-01,2023,Saturday
TX00992,4061,Vest,83.0,2022-10-03,4.7,Cash,2022-10,2022,Monday
TX00993,3985,Dress,175.0,2023-04-08,4.6,Credit Card,2023-04,2023,Saturday
TX00994,3988,Socks,176.0,2023-08-08,,Cash,2023-08,2023,Tuesday
TX00995,4076,Pants,146.0,2023-06-30,3.7,Credit Card,2023-06,2023,Friday
TX00996,3985,Belt,19.0,2022-12-24,3.1,Cash,2022-12,2022,Saturday
TX00997,4090,Jeans,54.0,2023-02-18,3.1,Cash,2023-02,2023,Saturday
TX00998,3991,Flip-Flops,55.0,2023-01-28,3.2,Cash,2023-01,2023,Saturday
TX00999,4083,Socks,19.0,2023-07-16,2.3,Credit Card,2023-07,2023,Sunday
TX01000,4049,Hoodie,111.0,2023-06-21,1.8,Cash,2023-06,2023,Wednesday
TX01001,4030,Sweater,57.0,2023-02-21,2.7,Cash,2023-02,2023,Tuesday
TX01002,4099,Pajamas,84.0,2023-09-04,1.3,Cash,2023-09,2023,Monday
TX01003,3967,Tie,12.0,2023-02-04,,Credit Card,2023-02,2023,Saturday
TX01004,3978,Flannel Shirt,164.0,2022-10-29,3.2,Cash,2022-10,2022,Saturday
TX01005,4083,Tank Top,82.0,2022-12-16,4.1,Cash,2022-12,2022,Friday
TX01006,3986,Handbag,174.0,2023-09-22,3.8,Credit Card,2023-09,2023,Friday
TX01007,4055,Gloves,136.0,2023-09-14,1.2,Credit Card,2023-09,2023,Thursday
TX01008,4029,Gloves,44.0,2022-11-09,2.2,Credit Card,2022-11,2022,Wednesday
TX01009,4073,Trousers,129.0,2023-05-28,4.6,Cash,2023-05,2023,Sunday
TX01010,4110,Belt,38.0,2023-07-04,3.6,Credit Card,2023-07,2023,Tuesday
TX01011,4036,Onesie,197.0,2022-11-28,3.1,Cash,2022-11,2022,Monday
TX01012,4070,Sweater,75.0,2023-05-02,,Cash,2023-05,2023,Tuesday
TX01013,4014,Trench Coat,13.0,2023-05-31,1.8,Credit Card,2023-05,2023,Wednesday
TX01014,4098,Belt,85.0,2023-06-16,1.2,Credit Card,2023-06,2023,Friday
TX01015,4061,Backpack,59.0,2022-10-04,4.5,Cash,2022-10,2022,Tuesday
TX01016,4066,Blazer,113.0,2023-08-22,2.5,Cash,2023-08,2023,Tuesday
TX01017,4005,Shorts,141.0,2023-04-12,4.6,Cash,2023-04,2023,Wednesday
TX01018,3974,Sneakers,112.0,2023-08-26,,Credit Card,2023-08,2023,Saturday
TX01019,4078,Swimsuit,57.0,2023-02-17,4.6,Credit Card,2023-02,2023,Friday
TX01020,4051,Sneakers,132.0,2023-09-06,1.3,Cash,2023-09,2023,Wednesday
TX01021,4002,Raincoat,73.0,2023-01-23,1.8,Credit Card,2023-01,2023,Monday
TX01022,4082,Tie,124.0,2022-11-29,1.8,Cash,2022-11,2022,Tuesday
TX01023,3983,Boots,94.0,2023-03-26,4.7,Cash,2023-03,2023,Sunday
TX01024,4058,Leggings,195.0,2023-08-28,,Cash,2023-08,2023,Monday
TX01025,4069,Sweater,76.0,2023-06-29,4.3,Credit Card,2023-06,2023,Thursday
TX01026,4090,Hat,187.0,2023-07-25,4.9,Credit Card,2023-07,2023,Tuesday
TX01027,3978,Dress,180.0,2022-10-28,4.3,Cash,2022-10,2022,Friday
TX01028,3993,Sweater,113.0,2023-04-14,,Credit Card,2023-04,2023,Friday
TX01029,4058,Wallet,190.0,2023-08-31,2.0,Credit Card,2023-08,2023,Thursday
TX01030,4059,Poncho,186.0,2023-02-08,4.5,Cash,2023-02,2023,Wednesday
TX01031,3983,Scarf,85.0,2023-09-03,3.5,Cash,2023-09,2023,Sunday
TX01032,4000,Cardigan,66.0,2022-12-13,4.5,Credit Card,2022-12,2022,Tuesday
TX01033,3973,Onesie,44.0,2023-09-01,2.1,Credit Card,2023-09,2023,Friday
TX01034,4050,Sneakers,126.0,2023-06-20,2.7,Credit Card,2023-06,2023,Tuesday
TX01035,4007,Loafers,165.0,2022-11-18,2.1,Cash,2022-11,2022,Friday
TX01036,4043,Skirt,189.0,2023-03-19,4.3,Credit Card,2023-03,2023,Sunday
TX01037,4008,Belt,130.0,2022-10-02,3.4,Credit Card,2022-10,2022,Sunday
TX01038,4109,Hat,180.0,2023-01-12,2.6,Credit Card,2023-01,2023,Thursday
TX01039,4060,Sandals,73.0,2023-05-19,2.8,Credit Card,2023-05,2023,Friday
TX01040,3988,Kimono,162.0,2022-10-25,1.9,Cash,2022-10,2022,Tuesday
TX01041,4016,Swimsuit,30.0,2022-11-29,1.5,Credit Card,2022-11,2022,Tuesday
TX01042,4065,Trousers,145.0,2023-06-02,3.0,Credit Card,2023-06,2023,Friday
TX01043,4084,Blazer,29.0,2022-10-29,2.3,Credit Card,2022-10,2022,Saturday
TX01044,4028,Shorts,38.0,2023-08-04,2.0,Cash,2023-08,2023,Friday
TX01045,4108,Wallet,139.0,2023-05-01,3.1,Cash,2023-05,2023,Monday
TX01046,4026,T-shirt,147.0,2023-08-20,3.3,Cash,2023-08,2023,Sunday
TX01047,4059,Sun Hat,143.0,2022-10-23,4.5,Credit Card,2022-10,2022,Sunday
TX01048,4048,Jumpsuit,184.0,2023-05-18,3.2,Cash,2023-05,2023,Thursday
TX01049,4078,Blouse,159.0,2022-10-26,1.5,Credit Card,2022-10,2022,Wednesday
TX01050,4111,Trousers,140.0,2023-01-14,2.9,Credit Card,2023-01,2023,Saturday
TX01051,4060,Swimsuit,24.0,2022-10-17,1.9,Credit Card,2022-10,2022,Monday
TX01052,4081,Poncho,141.0,2023-06-21,1.7,Cash,2023-06,2023,Wednesday
TX01053,4087,Swimsuit,154.0,2023-08-20,4.2,Cash,2023-08,2023,Sunday
TX01054,3994,Jumpsuit,88.0,2022-10-18,1.6,Credit Card,2022-10,2022,Tuesday
TX01055,4073,Slippers,111.0,2023-06-24,1.2,Credit Card,2023-06,2023,Saturday
TX01056,3984,Flannel Shirt,10.0,2023-08-25,4.1,Credit Card,2023-08,2023,Friday
TX01057,3988,Loafers,158.0,2022-11-04,1.8,Credit Card,2022-11,2022,Friday
TX01058,4082,Boots,189.0,2022-12-22,2.4,Cash,2022-12,2022,Thursday
TX01059,4016,Sneakers,27.0,2022-12-17,1.8,Cash,2022-12,2022,Saturday
TX01060,4117,Scarf,130.0,2023-06-29,2.6,Cash,2023-06,2023,Thursday
TX01061,3964,Pajamas,44.0,2023-08-05,,Cash,2023-08,2023,Saturday
TX01062,3982,Hoodie,196.0,2023-05-02,1.8,Cash,2023-05,2023,Tuesday
TX01063,3970,Skirt,117.0,2023-07-10,2.8,Credit Card,2023-07,2023,Monday
TX01064,3974,Blouse,107.0,2022-12-30,1.3,Credit Card,2022-12,2022,Friday
TX01065,4084,Handbag,106.0,2023-08-31,3.1,Cash,2023-08,2023,Thursday
TX01066,3963,Poncho,184.0,2023-03-02,1.6,Credit Card,2023-03,2023,Thursday
TX01067,4002,Loafers,148.0,2023-03-04,1.2,Credit Card,2023-03,2023,Saturday
TX01068,4111,Dress,40.0,2023-03-18,3.5,Cash,2023-03,2023,Saturday
TX01069,3996,Backpack,145.0,2023-09-05,1.6,Cash,2023-09,2023,Tuesday
TX01070,4116,Socks,10.0,2023-05-24,3.3,Credit Card,2023-05,2023,Wednesday
TX01071,4116,Romper,86.0,2022-12-16,4.1,Cash,2022-12,2022,Friday
TX01072,3981,Bowtie,194.0,2023-06-23,1.9,Credit Card,2023-06,2023,Friday
TX01073,3976,Skirt,146.0,2023-06-18,3.3,Credit Card,2023-06,2023,Sunday
TX01074,4090,Jacket,68.0,2023-09-04,,Credit Card,2023-09,2023,Monday
TX01075,4083,Polo Shirt,98.0,2023-07-25,4.6,Credit Card,2023-07,2023,Tuesday
TX01076,4032,Blazer,38.0,2023-01-04,4.0,Credit Card,2023-01,2023,Wednesday
TX01077,4082,Onesie,167.0,2023-08-29,5.0,Cash,2023-08,2023,Tuesday
TX01078,4086,Tunic,14.0,2023-05-29,4.7,Credit Card,2023-05,2023,Monday
TX01079,4023,Socks,27.0,2023-08-21,3.1,Cash,2023-08,2023,Monday
TX01080,4095,Pants,190.0,2022-11-09,5.0,Cash,2022-11,2022,Wednesday
TX01081,4096,Dress,72.0,2023-05-04,2.5,Cash,2023-05,2023,Thursday
TX01082,3961,Blouse,112.0,2023-07-05,,Cash,2023-07,2023,Wednesday
TX01083,3965,Socks,148.0,2022-10-03,1.6,Cash,2022-10,2022,Monday
TX01084,4067,Tie,24.0,2023-05-06,3.8,Cash,2023-05,2023,Saturday
TX01085,4055,Romper,69.0,2023-09-17,4.4,Credit Card,2023-09,2023,Sunday
TX01086,4072,Sandals,197.0,2022-11-28,4.8,Credit Card,2022-11,2022,Monday
TX01087,4037,Tunic,157.0,2023-08-05,2.7,Credit Card,2023-08,2023,Saturday
TX01088,4053,Sun Hat,182.0,2023-04-17,2.8,Cash,2023-04,2023,Monday
TX01089,4070,Raincoat,70.0,2022-11-27,2.5,Cash,2022-11,2022,Sunday
TX01090,4074,Swimsuit,46.0,2022-12-28,2.6,Cash,2022-12,2022,Wednesday
TX01091,3966,Bowtie,143.0,2023-05-31,1.8,Cash,2023-05,2023,Wednesday
TX01092,3965,Handbag,86.0,2023-04-27,1.8,Cash,2023-04,2023,Thursday
TX01093,4002,Romper,152.0,2023-04-20,4.5,Cash,2023-04,2023,Thursday
TX01094,4099,Shorts,198.0,2022-12-08,3.5,Cash,2022-12,2022,Thursday
TX01095,4034,Belt,170.0,2022-10-09,3.2,Cash,2022-10,2022,Sunday
TX01096,3999,Jacket,152.0,2023-07-14,2.6,Cash,2023-07,2023,Friday
TX01097,4082,Onesie,98.0,2022-10-18,1.9,Cash,2022-10,2022,Tuesday
TX01098,4067,Tie,181.0,2023-06-30,1.4,Cash,2023-06,2023,Friday
TX01099,3991,Flannel Shirt,144.0,2022-12-09,2.2,Cash,2022-12,2022,Friday
TX01100,4036,Trench Coat,116.0,2022-10-10,4.1,Credit Card,2022-10,2022,Monday
TX01101,4056,Jeans,86.0,2023-02-01,1.2,Cash,2023-02,2023,Wednesday
TX01102,4081,Coat,147.0,2023-08-17,3.2,Credit Card,2023-08,2023,Thursday
TX01103,3985,Loafers,67.0,2022-12-02,2.5,Cash,2022-12,2022,Friday
TX01104,4102,Sneakers,191.0,2023-05-23,1.7,Cash,2023-05,2023,Tuesday
TX01105,4098,Blouse,24.0,2023-08-23,3.7,Credit Card,2023-08,2023,Wednesday
TX01106,4095,Cardigan,116.0,2022-12-30,4.0,Cash,2022-12,2022,Friday
TX01107,4103,Dress,44.0,2023-05-05,1.6,Cash,2023-05,2023,Friday
TX01108,4077,Sunglasses,75.0,2023-01-09,4.1,Credit Card,2023-01,2023,Monday
TX01109,4078,Sweater,175.0,2023-09-11,2.6,Credit Card,2023-09,2023,Monday
TX01110,3997,Socks,104.0,2023-02-22,4.7,Credit Card,2023-02,2023,Wednesday
TX01111,3971,Vest,58.0,2023-01-21,3.9,Cash,2023-01,2023,Saturday
TX01112,4024,Umbrella,164.0,2023-08-02,1.3,Cash,2023-08,2023,Wednesday
TX01113,4083,Polo Shirt,28.0,2023-04-15,,Credit Card,2023-04,2023,Saturday
TX01114,4053,Jacket,195.0,2023-08-31,2.3,Cash,2023-08,2023,Thursday
TX01115,4114,Coat,65.0,2023-01-04,1.8,Cash,2023-01,2023,Wednesday
TX01116,4047,Bowtie,95.0,2023-08-26,1.9,Cash,2023-08,2023,Saturday
TX01117,4029,Tunic,13.0,2023-02-08,2.5,Credit Card,2023-02,2023,Wednesday
TX01118,4039,Trench Coat,58.0,2023-03-22,3.3,Cash,2023-03,2023,Wednesday
TX01119,3972,Pajamas,40.0,2023-06-26,2.9,Cash,2023-06,2023,Monday
TX01120,3964,Sun Hat,132.0,2023-09-15,2.2,Credit Card,2023-09,2023,Friday
TX01121,4108,Jumpsuit,188.0,2023-06-07,3.2,Credit Card,2023-06,2023,Wednesday
TX01122,3968,Pajamas,62.0,2022-10-05,1.6,Cash,2022-10,2022,Wednesday
TX01123,3989,Vest,71.0,2022-11-12,3.1,Credit Card,2022-11,2022,Saturday
TX01124,4050,Loafers,82.0,2023-01-01,1.6,Cash,2023-01,2023,Sunday
TX01125,4046,Sneakers,146.0,2022-10-07,2.9,Credit Card,2022-10,2022,Friday
TX01126,4106,Scarf,88.0,2023-03-02,3.8,Cash,2023-03,2023,Thursday
TX01127,3963,Hat,141.0,2023-09-05,4.9,Credit Card,2023-09,2023,Tuesday
TX01128,4117,T-shirt,129.0,2023-09-03,1.6,Credit Card,2023-09,2023,Sunday
TX01129,4054,Sunglasses,130.0,2023-03-03,2.5,Cash,2023-03,2023,Friday
TX01130,3981,Scarf,91.0,2022-12-24,1.7,Credit Card,2022-12,2022,Saturday
TX01131,4066,Slippers,104.0,2023-09-03,,Credit Card,2023-09,2023,Sunday
TX01132,4045,Tank Top,21.0,2023-04-11,4.3,Cash,2023-04,2023,Tuesday
TX01133,4048,T-shirt,66.0,2023-01-20,3.3,Cash,2023-01,2023,Friday
TX01134,4062,Trench Coat,14.0,2023-04-28,4.6,Credit Card,2023-04,2023,Friday
TX01135,4046,Overalls,159.0,2023-08-03,4.8,Credit Card,2023-08,2023,Thursday
TX01136,3971,Trench Coat,116.0,2022-10-11,4.5,Credit Card,2022-10,2022,Tuesday
TX01137,4019,Romper,60.0,2023-07-28,4.5,Cash,2023-07,2023,Friday
TX01138,4020,Camisole,107.0,2022-11-17,,Cash,2022-11,2022,Thursday
TX01139,4017,Flannel Shirt,72.0,2022-12-20,2.2,Credit Card,2022-12,2022,Tuesday
TX01140,4122,Sandals,177.0,2023-01-24,1.6,Cash,2023-01,2023,Tuesday
TX01141,4036,Blazer,96.0,2023-05-24,4.2,Cash,2023-05,2023,Wednesday
TX01142,4108,Gloves,135.0,2023-04-06,4.8,Credit Card,2023-04,2023,Thursday
TX01143,3978,Cardigan,174.0,2023-02-06,3.8,Credit Card,2023-02,2023,Monday
TX01144,3973,Romper,127.0,2022-10-06,1.3,Cash,2022-10,2022,Thursday
TX01145,3986,Sun Hat,53.0,2023-07-11,,Cash,2023-07,2023,Tuesday
TX01146,4000,Coat,57.0,2023-07-20,4.4,Cash,2023-07,2023,Thursday
TX01147,3962,Gloves,148.0,2023-05-21,2.1,Cash,2023-05,2023,Sunday
TX01148,4094,Dress,25.0,2023-04-27,4.7,Cash,2023-04,2023,Thursday
TX01149,4040,Polo Shirt,29.0,2023-09-27,4.6,Cash,2023-09,2023,Wednesday
TX01150,3966,Boots,181.0,2022-11-01,,Credit Card,2022-11,2022,Tuesday
TX01151,4088,Pants,27.0,2023-08-30,4.0,Cash,2023-08,2023,Wednesday
TX01152,4064,Sneakers,12.0,2023-05-19,1.3,Credit Card,2023-05,2023,Friday
TX01153,4025,Blouse,126.0,2022-10-02,1.5,Cash,2022-10,2022,Sunday
TX01154,3962,Sneakers,168.0,2022-12-08,3.5,Cash,2022-12,2022,Thursday
TX01155,4077,Sweater,167.0,2023-03-01,1.1,Credit Card,2023-03,2023,Wednesday
TX01156,4107,Backpack,178.0,2023-02-03,4.6,Cash,2023-02,2023,Friday
TX01157,3962,Boots,11.0,2023-04-12,1.1,Credit Card,2023-04,2023,Wednesday
TX01158,4038,Scarf,115.0,2023-03-13,3.8,Cash,2023-03,2023,Monday
TX01159,4103,Shorts,80.0,2023-09-20,4.1,Credit Card,2023-09,2023,Wednesday
TX01160,4056,T-shirt,83.0,2023-03-08,2.4,Cash,2023-03,2023,Wednesday
TX01161,4103,Raincoat,182.0,2023-03-31,3.0,Cash,2023-03,2023,Friday
TX01162,3982,Handbag,55.0,2023-04-01,4.7,Cash,2023-04,2023,Saturday
TX01163,4084,Romper,100.0,2023-06-15,1.3,Credit Card,2023-06,2023,Thursday
TX01164,4085,Sun Hat,111.0,2022-11-11,1.6,Credit Card,2022-11,2022,Friday
TX01165,3999,Camisole,127.0,2023-07-01,1.0,Credit Card,2023-07,2023,Saturday
TX01166,4114,Blouse,188.0,2023-05-15,,Credit Card,2023-05,2023,Monday
TX01167,4033,Tie,185.0,2023-04-08,4.5,Cash,2023-04,2023,Saturday
TX01168,4050,Flip-Flops,30.0,2023-02-21,1.6,Cash,2023-02,2023,Tuesday
TX01169,4068,Cardigan,176.0,2023-09-14,4.5,Credit Card,2023-09,2023,Thursday
TX01170,4008,Leggings,33.0,2022-10-10,4.5,Cash,2022-10,2022,Monday
TX01171,4084,Sweater,106.0,2023-02-03,1.4,Credit Card,2023-02,2023,Friday
TX01172,4119,Handbag,24.0,2023-04-24,3.8,Cash,2023-04,2023,Monday
TX01173,3976,T-shirt,189.0,2023-09-26,4.0,Credit Card,2023-09,2023,Tuesday
TX01174,4011,Gloves,121.0,2023-06-20,,Credit Card,2023-06,2023,Tuesday
TX01175,4030,Camisole,94.0,2023-07-08,1.0,Credit Card,2023-07,2023,Saturday
TX01176,4024,Sneakers,34.0,2022-12-16,1.9,Credit Card,2022-12,2022,Friday
TX01177,3969,Hat,20.0,2022-12-01,,Cash,2022-12,2022,Thursday
TX01178,4033,Sandals,187.0,2023-03-31,,Credit Card,2023-03,2023,Friday
TX01179,4103,Jeans,131.0,2023-07-20,3.1,Credit Card,2023-07,2023,Thursday
TX01180,4059,Polo Shirt,29.0,2023-05-21,1.8,Credit Card,2023-05,2023,Sunday
TX01181,4014,Wallet,81.0,2023-06-14,3.4,Credit Card,2023-06,2023,Wednesday
TX01182,4116,Jumpsuit,154.0,2023-02-06,2.2,Cash,2023-02,2023,Monday
TX01183,3980,Jumpsuit,55.0,2023-06-24,4.5,Credit Card,2023-06,2023,Saturday
TX01184,4105,Slippers,90.0,2023-04-09,,Cash,2023-04,2023,Sunday
TX01185,4108,Camisole,46.0,2023-10-01,1.8,Cash,2023-10,2023,Sunday
TX01186,4043,Poncho,192.0,2023-04-24,3.2,Cash,2023-04,2023,Monday
TX01187,4026,Tank Top,29.0,2023-04-30,3.8,Credit Card,2023-04,2023,Sunday
TX01188,3974,Pajamas,154.0,2022-12-18,1.3,Cash,2022-12,2022,Sunday
TX01189,4102,Backpack,109.0,2023-01-11,2.3,Cash,2023-01,2023,Wednesday
TX01190,4092,Sandals,148.0,2022-12-06,1.6,Cash,2022-12,2022,Tuesday
TX01191,4078,Handbag,199.0,2023-01-28,3.4,Cash,2023-01,2023,Saturday
TX01192,4010,Loafers,195.0,2022-10-21,2.7,Credit Card,2022-10,2022,Friday
TX01193,3976,Scarf,98.0,2023-04-26,3.6,Credit Card,2023-04,2023,Wednesday
TX01194,4086,Gloves,29.0,2023-08-07,1.3,Credit Card,2023-08,2023,Monday
TX01195,4033,Leggings,167.0,2023-08-17,,Credit Card,2023-08,2023,Thursday
TX01196,4067,Sneakers,111.0,2023-06-29,3.9,Cash,2023-06,2023,Thursday
TX01197,4095,Scarf,93.0,2023-04-28,4.3,Cash,2023-04,2023,Friday
TX01198,4008,Handbag,125.0,2023-07-28,3.9,Cash,2023-07,2023,Friday
TX01199,4063,Tunic,101.0,2022-11-08,,Cash,2022-11,2022,Tuesday
TX01200,4059,Vest,106.0,2022-12-07,1.4,Credit Card,2022-12,2022,Wednesday
TX01201,4021,Pants,184.0,2023-04-10,4.7,Credit Card,2023-04,2023,Monday
TX01202,4116,Bowtie,107.0,2023-07-26,3.7,Credit Card,2023-07,2023,Wednesday
TX01203,4073,Camisole,73.0,2023-07-19,4.4,Credit Card,2023-07,2023,Wednesday
TX01204,4097,Camisole,31.0,2023-06-07,4.0,Credit Card,2023-06,2023,Wednesday
TX01205,4003,Belt,107.0,2023-09-08,3.0,Cash,2023-09,2023,Friday
TX01206,3961,Swimsuit,172.0,2022-12-30,2.3,Credit Card,2022-12,2022,Friday
TX01207,4089,Onesie,102.0,2022-10-27,1.2,Credit Card,2022-10,2022,Thursday
TX01208,4084,Hat,102.0,2023-08-07,4.9,Cash,2023-08,2023,Monday
TX01209,4011,Overalls,36.0,2023-06-27,4.6,Cash,2023-06,2023,Tuesday
TX01210,4120,Socks,152.0,2022-12-25,,Credit Card,2022-12,2022,Sunday
TX01211,4093,Sunglasses,36.0,2023-04-30,2.3,Cash,2023-04,2023,Sunday
TX01212,4068,Camisole,33.0,2023-08-15,1.1,Cash,2023-08,2023,Tuesday
TX01213,4101,Hat,93.0,2022-12-06,3.6,Credit Card,2022-12,2022,Tuesday
TX01214,4117,Backpack,13.0,2022-10-07,3.4,Cash,2022-10,2022,Friday
TX01215,3972,Cardigan,109.0,2023-04-16,1.4,Credit Card,2023-04,2023,Sunday
TX01216,4090,Jeans,195.0,2023-05-03,1.6,Credit Card,2023-05,2023,Wednesday
TX01217,4008,Blazer,72.0,2023-04-23,1.1,Credit Card,2023-04,2023,Sunday
TX01218,4050,Coat,53.0,2022-11-08,2.2,Cash,2022-11,2022,Tuesday
TX01219,4075,Hat,53.0,2023-05-22,3.2,Cash,2023-05,2023,Monday
TX01220,4018,Umbrella,136.0,2023-07-27,2.7,Credit Card,2023-07,2023,Thursday
TX01221,4068,Jacket,86.0,2023-01-06,1.3,Cash,2023-01,2023,Friday
TX01222,4062,Pants,29.0,2023-03-27,2.9,Cash,2023-03,2023,Monday
TX01223,4038,Jacket,73.0,2023-04-13,1.9,Credit Card,2023-04,2023,Thursday
TX01224,3973,Belt,136.0,2023-08-10,4.2,Credit Card,2023-08,2023,Thursday
TX01225,4119,Boots,60.0,2023-07-31,1.1,Credit Card,2023-07,2023,Monday
TX01226,4009,Overalls,44.0,2023-08-05,1.6,Credit Card,2023-08,2023,Saturday
TX01227,4062,Backpack,111.0,2023-09-03,3.7,Cash,2023-09,2023,Sunday
TX01228,4025,Vest,168.0,2022-12-20,1.5,Credit Card,2022-12,2022,Tuesday
TX01229,4030,Skirt,94.0,2023-07-30,2.1,Credit Card,2023-07,2023,Sunday
TX01230,4122,Camisole,120.0,2023-08-06,4.2,Cash,2023-08,2023,Sunday
TX01231,3998,Flannel Shirt,176.0,2023-07-09,2.5,Credit Card,2023-07,2023,Sunday
TX01232,4022,Blouse,44.0,2023-02-05,1.3,Credit Card,2023-02,2023,Sunday
TX01233,4110,Camisole,164.0,2023-01-20,2.7,Cash,2023-01,2023,Friday
TX01234,4017,Tunic,61.0,2023-03-15,2.3,Credit Card,2023-03,2023,Wednesday
TX01235,4060,T-shirt,55.0,2023-07-12,4.5,Credit Card,2023-07,2023,Wednesday
TX01236,4018,Loafers,91.0,2023-06-03,4.7,Credit Card,2023-06,2023,Saturday
TX01237,3986,Skirt,187.0,2023-04-24,4.1,Credit Card,2023-04,2023,Monday
TX01238,3995,Pajamas,157.0,2023-07-13,3.3,Credit Card,2023-07,2023,Thursday
TX01239,4006,Pajamas,93.0,2023-06-22,1.8,Cash,2023-06,2023,Thursday
TX01240,3964,Jeans,110.0,2023-05-27,2.3,Cash,2023-05,2023,Saturday
TX01241,4019,Shorts,154.0,2023-09-30,4.9,Cash,2023-09,2023,Saturday
TX01242,4075,Tunic,56.0,2023-05-20,4.3,Cash,2023-05,2023,Saturday
TX01243,4081,Backpack,150.0,2023-08-10,2.9,Cash,2023-08,2023,Thursday
TX01244,4068,Blouse,191.0,2023-04-10,1.4,Credit Card,2023-04,2023,Monday
TX01245,4065,Boots,84.0,2023-05-12,3.5,Credit Card,2023-05,2023,Friday
TX01246,4122,Jumpsuit,27.0,2022-10-08,,Cash,2022-10,2022,Saturday
TX01247,3966,Hoodie,114.0,2023-03-05,3.4,Credit Card,2023-03,2023,Sunday
TX01248,4008,Sneakers,45.0,2022-12-03,4.8,Cash,2022-12,2022,Saturday
TX01249,3997,Pants,71.0,2023-02-05,2.8,Cash,2023-02,2023,Sunday
TX01250,4026,Handbag,49.0,2023-02-09,4.2,Cash,2023-02,2023,Thursday
TX01251,3991,Loafers,106.0,2023-06-27,1.6,Credit Card,2023-06,2023,Tuesday
TX01252,4023,T-shirt,132.0,2022-10-27,3.5,Cash,2022-10,2022,Thursday
TX01253,4028,Skirt,146.0,2023-06-26,4.3,Credit Card,2023-06,2023,Monday
TX01254,4097,Polo Shirt,187.0,2023-02-07,1.6,Cash,2023-02,2023,Tuesday
TX01255,4002,Poncho,19.0,2023-08-09,2.3,Cash,2023-08,2023,Wednesday
TX01256,4121,Trousers,102.0,2023-02-05,3.4,Credit Card,2023-02,2023,Sunday
TX01257,3967,Romper,147.0,2022-11-19,4.3,Credit Card,2022-11,2022,Saturday
TX01258,4081,Hoodie,31.0,2023-03-18,4.8,Credit Card,2023-03,2023,Saturday
TX01259,3971,Blouse,180.0,2023-08-06,3.9,Cash,2023-08,2023,Sunday
TX01260,3978,Onesie,175.0,2023-06-29,4.2,Cash,2023-06,2023,Thursday
TX01261,4037,Tunic,154.0,2023-01-07,4.2,Credit Card,2023-01,2023,Saturday
